Z?hler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;VerfÅgungsbeschr?nkung;VerfÅgbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;VerfÅgbare Mittel;Ist
372;2016;40;3340;42801;###;;12;72300;0;0;72.300,00;0;72.300,00;3.521,33;3.521,33;0;68.778,67;3.521,33
373;2016;40;3340;42801;0;;12;72300;0;0;72.300,00;0;72.300,00;3.521,33;3.521,33;0;68.778,67;3.521,33
374;2016;40;3340;44100;###;;12;8500;0;0;8.500,00;0;8.500,00;0;0;0;8.500,00;0
375;2016;40;3340;44100;0;;12;8500;0;0;8.500,00;0;8.500,00;0;0;0;8.500,00;0
376;2016;40;3340;53101;###;A09;12;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
377;2016;40;3340;53101;0;A09;12;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
378;2016;40;3340;54010;###;A09;12;80000;0;0;80.000,00;0;80.000,00;13.178,06;13.178,06;0;66.821,94;13.178,06
379;2016;40;3340;54010;0;A09;12;80000;0;0;80.000,00;0;80.000,00;13.178,06;13.178,06;0;66.821,94;13.178,06
380;2016;40;3340;54053;###;A09;12;23000;0;0;23.000,00;0;23.000,00;270;270;0;22.730,00;0
381;2016;40;3340;54053;0;A09;12;23000;0;0;23.000,00;0;23.000,00;270;270;0;22.730,00;0
382;2016;40;3340;54079;###;A09;12;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
383;2016;40;3340;54079;0;A09;12;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
384;2016;40;3340;68453;###;T;253;10000;0;0;10.000,00;0;10.000,00;0;0;0;10.000,00;0
385;2016;40;3340;68453;0;T;253;10000;0;0;10.000,00;0;10.000,00;0;0;0;10.000,00;0
386;2016;40;3350;42201;###;;12;157000;0;0;157.000,00;0;157.000,00;15.829,50;15.829,50;0;141.170,50;15.829,50
387;2016;40;3350;42201;0;;12;157000;0;0;157.000,00;0;157.000,00;15.829,50;15.829,50;0;141.170,50;15.829,50
388;2016;40;3350;42801;###;;12;45900;0;0;45.900,00;0;45.900,00;3.410,82;3.410,82;0;42.489,18;3.410,82
389;2016;40;3350;42801;0;;12;45900;0;0;45.900,00;0;45.900,00;3.410,82;3.410,82;0;42.489,18;3.410,82
390;2016;40;3350;44100;###;;12;1000;0;0;1.000,00;0;1.000,00;284,67;284,67;0;715,33;0
391;2016;40;3350;44100;0;;12;1000;0;0;1.000,00;0;1.000,00;284,67;284,67;0;715,33;0
392;2016;40;3350;54079;###;A09;12;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
393;2016;40;3350;54079;0;A09;12;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
394;2016;40;3390;42201;###;;860;150000;0;0;150.000,00;0;150.000,00;9.289,08;9.289,08;0;140.710,92;9.289,08
395;2016;40;3390;42201;0;;860;150000;0;0;150.000,00;0;150.000,00;0;0;0;150.000,00;0
396;2016;40;3390;42201;110;;860;0;0;0;0;0;0;4.644,54;4.644,54;0;-4.644,54;4.644,54
397;2016;40;3390;42201;111;;860;0;0;0;0;0;0;4.644,54;4.644,54;0;-4.644,54;4.644,54
398;2016;40;3390;42801;###;;860;495000;0;0;495.000,00;0;495.000,00;31.282,42;31.282,42;0;463.717,58;31.282,42
399;2016;40;3390;42801;0;;860;495000;0;0;495.000,00;0;495.000,00;0;0;0;495.000,00;0
400;2016;40;3390;42801;110;;860;0;0;0;0;0;0;4.410,87;4.410,87;0;-4.410,87;4.410,87
401;2016;40;3390;42801;111;;860;0;0;0;0;0;0;24.743,87;24.743,87;0;-24.743,87;24.743,87
402;2016;40;3390;42801;112;;860;0;0;0;0;0;0;2.127,68;2.127,68;0;-2.127,68;2.127,68
403;2016;40;3390;42850;###;;860;1000;0;0;1.000,00;0;1.000,00;12.500,00;12.500,00;0;-11.500,00;12.500,00
404;2016;40;3390;42850;0;;860;1000;0;0;1.000,00;0;1.000,00;12.500,00;12.500,00;0;-11.500,00;12.500,00
405;2016;40;3390;44100;###;;860;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
406;2016;40;3390;44100;0;;860;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
407;2016;40;3400;11105;###;E03;43;167000;0;0;167.000,00;0;0;25.338,71;0;0;0;13.673,31
408;2016;40;3400;11105;0;E03;43;167000;0;0;167.000,00;0;0;9.044,79;0;0;0;1.281,87
409;2016;40;3400;11105;101;E03;43;0;0;0;0;0;0;130;0;0;0;130
410;2016;40;3400;11105;102;E03;43;0;0;0;0;0;0;3.613,61;0;0;0;3.072,20
411;2016;40;3400;11105;104;E03;43;0;0;0;0;0;0;5.037,00;0;0;0;3.329,00
412;2016;40;3400;11105;141;E03;43;0;0;0;0;0;0;1.284,98;0;0;0;1.244,98
413;2016;40;3400;11105;142;E03;43;0;0;0;0;0;0;1.718,25;0;0;0;1.429,21
414;2016;40;3400;11105;143;E03;43;0;0;0;0;0;0;2.070,06;0;0;0;1.916,21
415;2016;40;3400;11105;144;E03;43;0;0;0;0;0;0;176,97;0;0;0;130,97
416;2016;40;3400;11105;156;E03;43;0;0;0;0;0;0;2.038,09;0;0;0;1.082,63
417;2016;40;3400;11105;157;E03;43;0;0;0;0;0;0;224,96;0;0;0;56,24
418;2016;40;3400;11149;###;E03;43;5000;0;0;5.000,00;0;0;295;0;0;0;45
419;2016;40;3400;11149;0;E03;43;5000;0;0;5.000,00;0;0;295;0;0;0;45
420;2016;40;3400;11150;###;E03;314;9500;0;0;9.500,00;0;0;1.231,00;0;0;0;106,6
421;2016;40;3400;11150;0;E03;314;9500;0;0;9.500,00;0;0;1.231,00;0;0;0;106,6
422;2016;40;3400;11152;###;E03;43;1000;0;0;1.000,00;0;0;305;0;0;0;26
423;2016;40;3400;11152;0;E03;43;1000;0;0;1.000,00;0;0;305;0;0;0;26
424;2016;40;3400;11153;###;E03;43;150000;0;0;150.000,00;0;0;28.260,39;0;0;0;8.110,07
425;2016;40;3400;11153;0;E03;43;150000;0;0;150.000,00;0;0;10.346,90;0;0;0;2.132,58
426;2016;40;3400;11153;100;E03;43;0;0;0;0;0;0;40;0;0;0;40
427;2016;40;3400;11153;101;E03;43;0;0;0;0;0;0;1.662,26;0;0;0;0
428;2016;40;3400;11153;140;E03;43;0;0;0;0;0;0;351;0;0;0;351
429;2016;40;3400;11153;150;E03;43;0;0;0;0;0;0;1.263,19;0;0;0;78,19
430;2016;40;3400;11153;151;E03;43;0;0;0;0;0;0;3.157,74;0;0;0;1.447,50
431;2016;40;3400;11153;152;E03;43;0;0;0;0;0;0;489,6;0;0;0;489,6
432;2016;40;3400;11153;156;E03;43;0;0;0;0;0;0;820;0;0;0;180
433;2016;40;3400;11153;157;E03;43;0;0;0;0;0;0;7.157,50;0;0;0;1.384,50
434;2016;40;3400;11153;158;E03;43;0;0;0;0;0;0;2.463,00;0;0;0;1.945,50
435;2016;40;3400;11153;199;E03;43;0;0;0;0;0;0;509,2;0;0;0;61,2
436;2016;40;3400;11155;###;E03;43;660000;0;0;660.000,00;0;0;324.158,12;0;0;0;53.764,86
437;2016;40;3400;11155;0;E03;43;660000;0;0;660.000,00;0;0;215.841,68;0;0;0;18.989,36
438;2016;40;3400;11155;100;E03;43;0;0;0;0;0;0;44.160,00;0;0;0;0
439;2016;40;3400;11155;101;E03;43;0;0;0;0;0;0;31.050,00;0;0;0;31.050,00
440;2016;40;3400;11155;156;E03;43;0;0;0;0;0;0;12.783,87;0;0;0;3.136,00
441;2016;40;3400;11155;157;E03;43;0;0;0;0;0;0;20.322,57;0;0;0;589,5
442;2016;40;3400;11201;###;E03;43;675000;0;0;675.000,00;0;0;420.132,19;0;0;0;60.897,50
443;2016;40;3400;11201;0;E03;43;675000;0;0;675.000,00;0;0;60.675,69;0;0;0;324,55
444;2016;40;3400;11201;101;E03;43;0;0;0;0;0;0;47.986,54;0;0;0;47.986,54
445;2016;40;3400;11201;120;E03;43;0;0;0;0;0;0;12.850,60;0;0;0;1.833,60
446;2016;40;3400;11201;121;E03;43;0;0;0;0;0;0;18.879,91;0;0;0;692,57
447;2016;40;3400;11201;122;E03;43;0;0;0;0;0;0;7.658,20;0;0;0;1.548,80
448;2016;40;3400;11201;123;E03;43;0;0;0;0;0;0;12.380,39;0;0;0;197
449;2016;40;3400;11201;124;E03;43;0;0;0;0;0;0;17.051,44;0;0;0;2.388,00
450;2016;40;3400;11201;125;E03;43;0;0;0;0;0;0;38.646,94;0;0;0;506,5
451;2016;40;3400;11201;126;E03;43;0;0;0;0;0;0;4.896,02;0;0;0;75
452;2016;40;3400;11201;127;E03;43;0;0;0;0;0;0;108.798,71;0;0;0;2.251,12
453;2016;40;3400;11201;128;E03;43;0;0;0;0;0;0;70.443,32;0;0;0;2.361,42
454;2016;40;3400;11201;129;E03;43;0;0;0;0;0;0;11.244,89;0;0;0;330
455;2016;40;3400;11201;131;E03;43;0;0;0;0;0;0;8.619,54;0;0;0;402,4
456;2016;40;3400;11979;###;E03;43;1000;0;0;1.000,00;0;0;223,95;0;0;0;164,96
457;2016;40;3400;11979;0;E03;43;1000;0;0;1.000,00;0;0;223,95;0;0;0;164,96
458;2016;40;3400;42201;###;;43;756000;0;0;756.000,00;0;756.000,00;103.312,58;103.312,58;0;652.687,42;103.312,58
459;2016;40;3400;42201;0;;43;756000;0;0;756.000,00;0;756.000,00;103.312,58;103.312,58;0;652.687,42;103.312,58
460;2016;40;3400;42801;###;;43;3224400;0;0;3.224.400,00;0;3.224.400,00;258.378,49;258.378,49;0;2.966.021,51;258.378,49
461;2016;40;3400;42801;0;;43;3224400;0;0;3.224.400,00;0;3.224.400,00;258.378,49;258.378,49;0;2.966.021,51;258.378,49
462;2016;40;3400;44100;###;;43;26400;0;0;26.400,00;0;26.400,00;2.059,05;2.059,05;0;24.340,95;2.059,05
463;2016;40;3400;44100;0;;43;26400;0;0;26.400,00;0;26.400,00;2.059,05;2.059,05;0;24.340,95;2.059,05
464;2016;40;3400;51101;###;A09;43;15000;0;0;15.000,00;0;15.000,00;692,54;717,59;0;14.282,41;630,1
465;2016;40;3400;51101;0;A09;43;15000;0;0;15.000,00;0;15.000,00;0;0;0;15.000,00;0
466;2016;40;3400;51101;100;A09;43;0;0;0;0;0;0;553,49;578,54;0;-578,54;491,05
467;2016;40;3400;51101;101;A09;43;0;0;0;0;0;0;139,05;139,05;0;-139,05;139,05
468;2016;40;3400;51140;###;A05;43;12000;0;0;12.000,00;0;12.000,00;224,16;305,42;0;11.694,58;224,16
469;2016;40;3400;51140;0;A05;43;12000;0;0;12.000,00;0;12.000,00;0;0;0;12.000,00;0
470;2016;40;3400;51140;100;A05;43;0;0;0;0;0;0;0;0;0;0;0
471;2016;40;3400;51140;101;A05;43;0;0;0;0;0;0;224,16;305,42;0;-305,42;224,16
472;2016;40;3400;51403;###;A09;43;49000;0;0;49.000,00;0;49.000,00;1.736,62;1.736,62;0;47.263,38;1.736,62
473;2016;40;3400;51403;0;A09;43;49000;0;0;49.000,00;0;49.000,00;0;0;0;49.000,00;0
474;2016;40;3400;51403;100;A09;43;0;0;0;0;0;0;1.444,22;1.444,22;0;-1.444,22;1.444,22
475;2016;40;3400;51403;101;A09;43;0;0;0;0;0;0;292,4;292,4;0;-292,4;292,4
476;2016;40;3400;51408;###;A09;43;30000;0;0;30.000,00;0;30.000,00;305,09;855,09;0;29.144,91;305,09
477;2016;40;3400;51408;0;A09;43;30000;0;0;30.000,00;0;30.000,00;0;0;0;30.000,00;0
478;2016;40;3400;51408;100;A09;43;0;0;0;0;0;0;305,09;855,09;0;-855,09;305,09
479;2016;40;3400;51479;###;A09;43;12000;0;0;12.000,00;0;12.000,00;0;0;0;12.000,00;0
480;2016;40;3400;51479;0;A09;43;12000;0;0;12.000,00;0;12.000,00;0;0;0;12.000,00;0
481;2016;40;3400;51802;###;A09;43;20000;0;0;20.000,00;0;20.000,00;924,63;924,63;0;19.075,37;924,63
482;2016;40;3400;51802;0;A09;43;20000;0;0;20.000,00;0;20.000,00;0;0;0;20.000,00;0
483;2016;40;3400;51802;100;A09;43;0;0;0;0;0;0;690,2;690,2;0;-690,2;690,2
484;2016;40;3400;51802;101;A09;43;0;0;0;0;0;0;234,43;234,43;0;-234,43;234,43
485;2016;40;3400;52501;###;A09;43;10000;0;0;10.000,00;0;10.000,00;0;140;0;9.860,00;0
486;2016;40;3400;52501;0;A09;43;10000;0;0;10.000,00;0;10.000,00;0;0;0;10.000,00;0
487;2016;40;3400;52501;100;A09;43;0;0;0;0;0;0;0;140;0;-140;0
488;2016;40;3400;54010;###;A09;43;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
489;2016;40;3400;54010;0;A09;43;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
490;2016;40;3400;54079;###;A09;43;3000;0;0;3.000,00;0;3.000,00;58,52;58,52;0;2.941,48;58,52
491;2016;40;3400;54079;0;A09;43;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
492;2016;40;3400;54079;100;A09;43;0;0;0;0;0;0;41,51;41,51;0;-41,51;41,51
493;2016;40;3400;54079;131;A09;43;0;0;0;0;0;0;17,01;17,01;0;-17,01;17,01
494;2016;40;3400;63107;###;T;43;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
495;2016;40;3400;63107;0;T;43;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
496;2016;40;3400;81179;###;A05;43;50000;0;0;50.000,00;0;50.000,00;0;879,83;0;49.120,17;0
497;2016;40;3400;81179;0;A05;43;50000;0;0;50.000,00;0;50.000,00;0;879,83;0;49.120,17;0
498;2016;40;3500;11105;###;E03;43;60000;0;0;60.000,00;0;0;3.683,00;0;0;0;3.679,54
499;2016;40;3500;11105;0;E03;43;60000;0;0;60.000,00;0;0;-2;0;0;0;9,54
500;2016;40;3500;11105;100;E03;43;0;0;0;0;0;0;322,5;0;0;0;307,5
501;2016;40;3500;11105;110;E03;43;0;0;0;0;0;0;547,5;0;0;0;547,5
502;2016;40;3500;11105;112;E03;43;0;0;0;0;0;0;275;0;0;0;275
503;2016;40;3500;11105;120;E03;43;0;0;0;0;0;0;817,5;0;0;0;817,5
504;2016;40;3500;11105;122;E03;43;0;0;0;0;0;0;795;0;0;0;795
505;2016;40;3500;11105;130;E03;43;0;0;0;0;0;0;327,5;0;0;0;327,5
506;2016;40;3500;11105;132;E03;43;0;0;0;0;0;0;600;0;0;0;600
507;2016;40;3500;11152;###;E03;43;820000;0;0;820.000,00;0;0;51.674,60;0;0;0;51.674,60
508;2016;40;3500;11152;0;E03;43;820000;0;0;820.000,00;0;0;0;0;0;0;0
509;2016;40;3500;11152;110;E03;43;0;0;0;0;0;0;15.115,60;0;0;0;15.115,60
510;2016;40;3500;11152;120;E03;43;0;0;0;0;0;0;18.311,00;0;0;0;18.311,00
511;2016;40;3500;11152;130;E03;43;0;0;0;0;0;0;18.248,00;0;0;0;18.248,00
512;2016;40;3500;11153;###;E03;43;720000;0;0;720.000,00;0;0;65.301,50;0;0;0;65.319,50
513;2016;40;3500;11153;0;E03;43;720000;0;0;720.000,00;0;0;-31;0;0;0;-13
514;2016;40;3500;11153;101;E03;43;0;0;0;0;0;0;295;0;0;0;295
515;2016;40;3500;11153;110;E03;43;0;0;0;0;0;0;13.166,50;0;0;0;13.166,50
516;2016;40;3500;11153;111;E03;43;0;0;0;0;0;0;3.484,00;0;0;0;3.484,00
