Zähler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;Verfügungsbeschränkung;Verfügbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;Verfügbare Mittel;Ist
805;2015;40;3620;11979;000;E03;185;1000;0,00;0,00;1.000,00;0,00;0,00;184,08;0,00;0;0,00;168,74
806;2015;40;3620;28290;###;E01;185;0;0,00;0,00;0,00;0,00;0,00;19.697,00;0,00;0;0,00;19.607,00
807;2015;40;3620;28290;000;E01;185;0;0,00;0,00;0,00;0,00;0,00;19.697,00;0,00;0;0,00;19.607,00
808;2015;40;3620;38101;###;E00;890;0;0,00;0,00;0,00;0,00;0,00;10.681,44;0,00;0;0,00;10.681,44
809;2015;40;3620;38101;120;E00;890;0;0,00;0,00;0,00;0,00;0,00;10.681,44;0,00;0;0,00;10.681,44
810;2015;40;3620;42701;###;;185;977000;0,00;142.400,00;1.119.400,00;0,00;1.119.400,00;964.831,90;969.827,57;0;149.572,43;960.297,47
811;2015;40;3620;42701;000;;185;977000;0,00;142.400,00;1.119.400,00;0,00;1.119.400,00;964.831,90;969.827,57;0;149.572,43;960.297,47
812;2015;40;3620;42790;###;;185;0;3.413,63;27.739,36;31.152,99;0,00;31.152,99;26.867,04;26.867,04;0;4.285,95;26.867,04
813;2015;40;3620;42790;000;;185;0;3.413,63;27.739,36;31.152,99;0,00;31.152,99;17.274,36;17.274,36;0;13.878,63;17.274,36
814;2015;40;3620;42790;120;;185;0;0,00;0,00;0,00;0,00;0,00;9.592,68;9.592,68;0;-9.592,68;9.592,68
815;2015;40;3620;42791;###;;185;0;4.212,78;14.621,07;18.833,85;0,00;18.833,85;16.130,98;16.130,98;0;2.702,87;16.130,98
816;2015;40;3620;42791;000;;185;0;4.212,78;14.621,07;18.833,85;0,00;18.833,85;16.130,98;16.130,98;0;2.702,87;16.130,98
817;2015;40;3620;42801;###;;185;422000;0,00;0,00;422.000,00;0,00;422.000,00;325.167,50;325.167,50;0;96.832,50;325.167,50
818;2015;40;3620;42801;000;;185;422000;0,00;0,00;422.000,00;0,00;422.000,00;325.167,50;325.167,50;0;96.832,50;325.167,50
819;2015;40;3620;42811;###;;185;0;0,00;32.300,00;32.300,00;0,00;32.300,00;22.313,87;22.313,87;0;9.986,13;22.313,87
820;2015;40;3620;42811;000;;185;0;0,00;32.300,00;32.300,00;0,00;32.300,00;22.313,87;22.313,87;0;9.986,13;22.313,87
821;2015;40;3620;51101;###;A09;185;1700;0,00;-500,00;1.200,00;0,00;1.200,00;649,58;649,58;0;550,42;649,58
822;2015;40;3620;51101;000;A09;185;1700;0,00;-643,76;1.056,24;0,00;1.056,24;508,70;508,70;0;547,54;508,70
823;2015;40;3620;51101;200;A09;185;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
824;2015;40;3620;51101;201;A09;185;0;0,00;143,76;143,76;0,00;143,76;140,88;140,88;0;2,88;140,88
825;2015;40;3620;51121;###;A09;185;2000;0,00;0,00;2.000,00;0,00;2.000,00;1.017,50;1.205,75;0;794,25;1.017,50
826;2015;40;3620;51121;000;A09;185;2000;0,00;0,00;2.000,00;0,00;2.000,00;1.017,50;1.205,75;0;794,25;1.017,50
827;2015;40;3620;51140;###;A05;185;5000;0,00;0,00;5.000,00;0,00;5.000,00;2.028,02;3.298,01;0;1.701,99;2.028,02
828;2015;40;3620;51140;000;A05;185;5000;0,00;-300,00;4.700,00;0,00;4.700,00;1.801,67;3.071,66;0;1.628,34;1.801,67
829;2015;40;3620;51140;351;A05;185;0;0,00;300,00;300,00;0,00;300,00;226,35;226,35;0;73,65;226,35
830;2015;40;3620;51143;###;A05;185;5000;0,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0;5.000,00;0,00
831;2015;40;3620;51143;000;A05;185;5000;0,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0;5.000,00;0,00
832;2015;40;3620;51143;200;A05;185;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
833;2015;40;3620;51479;###;A09;185;1000;0,00;-500,00;500,00;0,00;500,00;261,07;261,07;0;238,93;261,07
834;2015;40;3620;51479;000;A09;185;1000;0,00;-500,00;500,00;0,00;500,00;261,07;261,07;0;238,93;261,07
835;2015;40;3620;51701;###;A08;185;56000;0,00;5.300,00;61.300,00;0,00;61.300,00;54.729,23;59.018,16;0;2.281,84;53.524,23
836;2015;40;3620;51701;000;A08;185;56000;0,00;-19.699,97;36.300,03;0,00;36.300,03;30.200,81;34.489,74;0;1.810,29;29.700,81
837;2015;40;3620;51701;370;A08;185;0;0,00;1.473,09;1.473,09;0,00;1.473,09;1.001,54;1.001,54;0;471,55;1.001,54
838;2015;40;3620;51701;371;A08;185;0;0,00;7.180,05;7.180,05;0,00;7.180,05;7.180,05;7.180,05;0;0,00;7.180,05
839;2015;40;3620;51701;372;A08;185;0;0,00;10.277,76;10.277,76;0,00;10.277,76;10.277,76;10.277,76;0;0,00;10.277,76
840;2015;40;3620;51701;373;A08;185;0;0,00;3.480,00;3.480,00;0,00;3.480,00;3.480,00;3.480,00;0;0,00;2.775,00
841;2015;40;3620;51701;375;A08;185;0;0,00;929,28;929,28;0,00;929,28;929,28;929,28;0;0,00;929,28
842;2015;40;3620;51701;376;A08;185;0;0,00;430,78;430,78;0,00;430,78;430,78;430,78;0;0,00;430,78
843;2015;40;3620;51701;378;A08;185;0;0,00;1.229,01;1.229,01;0,00;1.229,01;1.229,01;1.229,01;0;0,00;1.229,01
844;2015;40;3620;51900;###;A02;185;27900;0,00;4.500,00;32.400,00;0,00;32.400,00;29.600,59;31.848,17;0;551,83;28.536,92
845;2015;40;3620;51900;000;A02;185;27900;0,00;-27.900,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
846;2015;40;3620;51900;355;A02;185;0;0,00;32.400,00;32.400,00;0,00;32.400,00;29.600,59;31.848,17;0;551,83;28.536,92
847;2015;40;3620;51910;###;A02;185;1000;0,00;0,00;1.000,00;0,00;1.000,00;198,05;198,58;0;801,42;198,05
848;2015;40;3620;51910;000;A02;185;1000;0,00;0,00;1.000,00;0,00;1.000,00;198,05;198,58;0;801,42;198,05
849;2015;40;3620;52509;###;A01;185;20000;0,00;23.415,14;43.415,14;0,00;43.415,14;13.549,67;30.882,78;0;12.532,36;13.549,67
850;2015;40;3620;52509;000;A01;185;20000;0,00;0,00;20.000,00;0,00;20.000,00;5.500,79;8.643,63;0;11.356,37;5.500,79
851;2015;40;3620;52509;200;A01;185;0;0,00;23.415,14;23.415,14;0,00;23.415,14;8.048,88;22.239,15;0;1.175,99;8.048,88
852;2015;40;3620;53110;###;A09;185;5000;0,00;2.985,78;7.985,78;0,00;7.985,78;6.475,75;6.475,75;0;1.510,03;6.475,75
853;2015;40;3620;53110;000;A09;185;5000;0,00;485,78;5.485,78;0,00;5.485,78;5.477,11;5.477,11;0;8,67;5.477,11
854;2015;40;3620;53110;200;A09;185;0;0,00;2.500,00;2.500,00;0,00;2.500,00;998,64;998,64;0;1.501,36;998,64
855;2015;40;3620;54010;###;A09;185;3700;0,00;47.517,59;51.217,59;0,00;51.217,59;50.956,07;50.956,07;0;261,52;50.956,07
856;2015;40;3620;54010;000;A09;185;3700;0,00;47.517,59;51.217,59;0,00;51.217,59;50.956,07;50.956,07;0;261,52;50.956,07
857;2015;40;3620;54024;###;A09;185;3000;0,00;-1.500,00;1.500,00;0,00;1.500,00;439,99;439,99;0;1.060,01;439,99
858;2015;40;3620;54024;000;A09;185;3000;0,00;-1.500,00;1.500,00;0,00;1.500,00;439,99;439,99;0;1.060,01;439,99
859;2015;40;3620;54053;###;A09;185;1500;0,00;0,00;1.500,00;0,00;1.500,00;0,00;905,00;0;595,00;0,00
860;2015;40;3620;54053;000;A09;185;1500;0,00;0,00;1.500,00;0,00;1.500,00;0,00;905,00;0;595,00;0,00
861;2015;40;3620;54060;###;A09;185;1300;0,00;-1.300,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
862;2015;40;3620;54060;000;A09;185;1300;0,00;-1.300,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
863;2015;40;3620;54079;###;A09;185;2000;0,00;-1.679,51;320,49;0,00;320,49;110,00;110,00;0;210,49;110,00
864;2015;40;3620;54079;000;A09;185;2000;0,00;-1.679,51;320,49;0,00;320,49;110,00;110,00;0;210,49;110,00
865;2015;40;3620;54690;###;A10;185;0;1.300,11;557,00;1.857,11;0,00;1.857,11;1.737,02;1.737,02;0;120,09;1.737,02
866;2015;40;3620;54690;000;A10;185;0;1.300,11;557,00;1.857,11;0,00;1.857,11;1.737,02;1.737,02;0;120,09;1.737,02
867;2015;40;3630;11122;###;E03;188;0;0,00;0,00;0,00;0,00;0,00;1.181,00;0,00;0;0,00;1.181,00
868;2015;40;3630;11122;000;E03;188;0;0,00;0,00;0,00;0,00;0,00;1.181,00;0,00;0;0,00;1.181,00
869;2015;40;3630;11979;###;E03;188;1000;0,00;0,00;1.000,00;0,00;0,00;463,10;0,00;0;0,00;463,10
870;2015;40;3630;11979;000;E03;188;1000;0,00;0,00;1.000,00;0,00;0,00;463,10;0,00;0;0,00;463,10
871;2015;40;3630;28290;###;E01;188;0;0,00;0,00;0,00;0,00;0,00;1.848,90;0,00;0;0,00;1.848,90
872;2015;40;3630;28290;000;E01;188;0;0,00;0,00;0,00;0,00;0,00;1.728,90;0,00;0;0,00;1.728,90
873;2015;40;3630;28290;101;E01;188;0;0,00;0,00;0,00;0,00;0,00;120,00;0,00;0;0,00;120,00
874;2015;40;3630;34290;###;E01;188;0;0,00;0,00;0,00;0,00;0,00;2.800.000,00;0,00;0;0,00;2.800.000,00
875;2015;40;3630;34290;000;E01;188;0;0,00;0,00;0,00;0,00;0,00;2.800.000,00;0,00;0;0,00;2.800.000,00
876;2015;40;3630;41210;###;;188;0;0,00;2.500,00;2.500,00;0,00;2.500,00;0,00;0,00;0;2.500,00;0,00
877;2015;40;3630;41210;000;;188;0;0,00;2.500,00;2.500,00;0,00;2.500,00;0,00;0,00;0;2.500,00;0,00
878;2015;40;3630;42701;###;;188;25000;0,00;9.000,00;34.000,00;0,00;34.000,00;27.824,30;33.370,00;0;630,00;27.725,95
879;2015;40;3630;42701;000;;188;25000;0,00;9.000,00;34.000,00;0,00;34.000,00;27.824,30;33.370,00;0;630,00;27.725,95
880;2015;40;3630;42790;###;;188;0;0,00;1.000,00;1.000,00;0,00;1.000,00;1.000,00;1.000,00;0;0,00;1.000,00
881;2015;40;3630;42790;000;;188;0;0,00;1.000,00;1.000,00;0,00;1.000,00;1.000,00;1.000,00;0;0,00;1.000,00
882;2015;40;3630;42801;###;;188;342000;0,00;0,00;342.000,00;0,00;342.000,00;346.600,51;346.600,51;0;-4.600,51;346.600,51
883;2015;40;3630;42801;000;;188;342000;0,00;0,00;342.000,00;0,00;342.000,00;346.600,51;346.600,51;0;-4.600,51;346.600,51
884;2015;40;3630;51101;###;A09;188;5000;0,00;-1.000,00;4.000,00;0,00;4.000,00;3.170,50;3.170,50;0;829,50;3.170,50
885;2015;40;3630;51101;000;A09;188;5000;0,00;-4.400,00;600,00;0,00;600,00;509,12;509,12;0;90,88;509,12
886;2015;40;3630;51101;200;A09;188;0;0,00;3.400,00;3.400,00;0,00;3.400,00;2.661,38;2.661,38;0;738,62;2.661,38
887;2015;40;3630;51140;###;A05;188;2900;0,00;0,00;2.900,00;0,00;2.900,00;1.193,35;1.193,35;0;1.706,65;1.193,35
888;2015;40;3630;51140;000;A05;188;2900;0,00;0,00;2.900,00;0,00;2.900,00;1.193,35;1.193,35;0;1.706,65;1.193,35
889;2015;40;3630;51701;###;A08;188;48000;0,00;8.819,00;56.819,00;0,00;56.819,00;45.463,58;47.960,49;0;8.858,51;41.398,58
890;2015;40;3630;51701;000;A08;188;48000;0,00;-18.007,27;29.992,73;0,00;29.992,73;18.910,86;21.407,77;0;8.584,96;18.910,86
891;2015;40;3630;51701;369;A08;188;0;0,00;17.126,62;17.126,62;0,00;17.126,62;17.126,62;17.126,62;0;0,00;13.441,62
892;2015;40;3630;51701;370;A08;188;0;0,00;1.088,56;1.088,56;0,00;1.088,56;815,01;815,01;0;273,55;815,01
893;2015;40;3630;51701;371;A08;188;0;0,00;4.489,32;4.489,32;0,00;4.489,32;4.489,32;4.489,32;0;0,00;4.489,32
894;2015;40;3630;51701;373;A08;188;0;0,00;1.912,36;1.912,36;0,00;1.912,36;1.912,36;1.912,36;0;0,00;1.532,36
895;2015;40;3630;51701;375;A08;188;0;0,00;568,68;568,68;0,00;568,68;568,68;568,68;0;0,00;568,68
896;2015;40;3630;51701;376;A08;188;0;0,00;359,82;359,82;0,00;359,82;359,82;359,82;0;0,00;359,82
897;2015;40;3630;51701;378;A08;188;0;0,00;1.280,91;1.280,91;0,00;1.280,91;1.280,91;1.280,91;0;0,00;1.280,91
898;2015;40;3630;51801;###;A08;188;19700;0,00;-32,72;19.667,28;0,00;19.667,28;19.667,28;19.667,28;0;0,00;19.667,28
899;2015;40;3630;51801;000;A08;188;19700;0,00;-32,72;19.667,28;0,00;19.667,28;19.667,28;19.667,28;0;0,00;19.667,28
900;2015;40;3630;51803;###;A09;188;1500;0,00;-86,28;1.413,72;0,00;1.413,72;1.413,72;1.413,72;0;0,00;1.413,72
901;2015;40;3630;51803;000;A09;188;1500;0,00;-86,28;1.413,72;0,00;1.413,72;1.413,72;1.413,72;0;0,00;1.413,72
902;2015;40;3630;51900;###;A02;188;113000;0,00;224.500,00;337.500,00;-16.500,00;321.000,00;24.736,59;29.231,03;0;291.768,97;23.826,29
903;2015;40;3630;51900;000;A02;188;113000;0,00;-85.500,00;27.500,00;-16.500,00;11.000,00;0,00;0,00;0;11.000,00;0,00
904;2015;40;3630;51900;351;A02;188;0;0,00;85.500,00;85.500,00;0,00;85.500,00;23.824,92;28.319,36;0;57.180,64;22.914,62
905;2015;40;3630;51900;352;A02;188;0;0,00;224.500,00;224.500,00;0,00;224.500,00;911,67;911,67;0;223.588,33;911,67
906;2015;40;3630;51910;###;A02;188;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
907;2015;40;3630;51910;000;A02;188;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
908;2015;40;3630;53101;###;A09;188;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
909;2015;40;3630;53101;000;A09;188;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
910;2015;40;3630;53110;###;A09;188;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
911;2015;40;3630;53110;000;A09;188;1000;0,00;-1.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
912;2015;40;3630;54010;###;A09;188;4000;0,00;13.000,00;17.000,00;0,00;17.000,00;13.758,40;13.834,40;0;3.165,60;13.758,40
913;2015;40;3630;54010;000;A09;188;4000;0,00;13.000,00;17.000,00;0,00;17.000,00;13.758,40;13.834,40;0;3.165,60;13.758,40
914;2015;40;3630;54053;###;A09;188;74100;0,00;-14.347,24;59.752,76;0,00;59.752,76;36.912,47;42.822,73;0;16.930,03;36.912,47
915;2015;40;3630;54053;000;A09;188;74100;0,00;-14.347,24;59.752,76;0,00;59.752,76;36.912,47;42.822,73;0;16.930,03;36.912,47
916;2015;40;3630;54079;###;A09;188;1000;0,00;-500,00;500,00;0,00;500,00;496,99;496,99;0;3,01;496,99
917;2015;40;3630;54079;000;A09;188;1000;0,00;-500,00;500,00;0,00;500,00;496,99;496,99;0;3,01;496,99
918;2015;40;3630;54690;###;A10;188;0;847,47;741,90;1.589,37;0,00;1.589,37;782,88;782,88;0;806,49;782,88
919;2015;40;3630;54690;000;A10;188;0;847,47;741,90;1.589,37;0,00;1.589,37;782,88;782,88;0;806,49;782,88
920;2015;40;3630;68406;###;T;188;200000;0,00;-13.000,00;187.000,00;0,00;187.000,00;187.000,00;187.000,00;0;0,00;187.000,00
921;2015;40;3630;68406;000;T;188;200000;0,00;-13.000,00;187.000,00;0,00;187.000,00;187.000,00;187.000,00;0;0,00;187.000,00
922;2015;40;3630;71505;###;;195;425000;200.647,89;3.690.000,00;4.315.647,89;0,00;4.315.647,89;4.126.870,56;4.234.947,89;0;80.700,00;4.126.870,56
923;2015;40;3630;71505;000;;195;425000;200.647,89;689.352,11;1.315.000,00;0,00;1.315.000,00;1.126.222,67;1.234.300,00;0;80.700,00;1.126.222,67
924;2015;40;3630;71505;200;;195;0;0,00;3.000.647,89;3.000.647,89;0,00;3.000.647,89;3.000.647,89;3.000.647,89;0;0,00;3.000.647,89
925;2015;40;3640;11108;###;E03;186;39900;0,00;0,00;39.900,00;0,00;0,00;34.418,50;0,00;0;0,00;34.418,50
926;2015;40;3640;11108;000;E03;186;39900;0,00;0,00;39.900,00;0,00;0,00;0,00;0,00;0;0,00;0,00
927;2015;40;3640;11108;101;E03;186;0;0,00;0,00;0,00;0,00;0,00;5.250,50;0,00;0;0,00;5.250,50
928;2015;40;3640;11108;103;E03;186;0;0,00;0,00;0,00;0,00;0,00;3.931,25;0,00;0;0,00;3.931,25
929;2015;40;3640;11108;105;E03;186;0;0,00;0,00;0,00;0,00;0,00;2.918,25;0,00;0;0,00;2.918,25
930;2015;40;3640;11108;114;E03;186;0;0,00;0,00;0,00;0,00;0,00;16.523,50;0,00;0;0,00;16.523,50
931;2015;40;3640;11108;118;E03;186;0;0,00;0,00;0,00;0,00;0,00;1.810,00;0,00;0;0,00;1.810,00
932;2015;40;3640;11108;125;E03;186;0;0,00;0,00;0,00;0,00;0,00;3.985,00;0,00;0;0,00;3.985,00
933;2015;40;3640;11133;###;E03;186;2000;0,00;0,00;2.000,00;0,00;0,00;1.912,20;0,00;0;0,00;1.912,20
934;2015;40;3640;11133;000;E03;186;2000;0,00;0,00;2.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
935;2015;40;3640;11133;101;E03;186;0;0,00;0,00;0,00;0,00;0,00;390,25;0,00;0;0,00;390,25
936;2015;40;3640;11133;103;E03;186;0;0,00;0,00;0,00;0,00;0,00;272,75;0,00;0;0,00;272,75
937;2015;40;3640;11133;105;E03;186;0;0,00;0,00;0,00;0,00;0,00;169,50;0,00;0;0,00;169,50
938;2015;40;3640;11133;114;E03;186;0;0,00;0,00;0,00;0,00;0,00;683,45;0,00;0;0,00;683,45
939;2015;40;3640;11133;118;E03;186;0;0,00;0,00;0,00;0,00;0,00;83,25;0,00;0;0,00;83,25
940;2015;40;3640;11133;125;E03;186;0;0,00;0,00;0,00;0,00;0,00;313,00;0,00;0;0,00;313,00
941;2015;40;3640;11903;###;E03;186;65000;0,00;0,00;65.000,00;0,00;0,00;88.562,97;0,00;0;0,00;88.562,97
942;2015;40;3640;11903;000;E03;186;65000;0,00;0,00;65.000,00;0,00;0,00;52.555,90;0,00;0;0,00;52.555,90
943;2015;40;3640;11903;101;E03;186;0;0,00;0,00;0,00;0,00;0,00;4.511,85;0,00;0;0,00;4.511,85
944;2015;40;3640;11903;103;E03;186;0;0,00;0,00;0,00;0,00;0,00;3.502,81;0,00;0;0,00;3.502,81
945;2015;40;3640;11903;105;E03;186;0;0,00;0,00;0,00;0,00;0,00;3.526,50;0,00;0;0,00;3.526,50
946;2015;40;3640;11903;114;E03;186;0;0,00;0,00;0,00;0,00;0,00;18.022,34;0,00;0;0,00;18.022,34
947;2015;40;3640;11903;118;E03;186;0;0,00;0,00;0,00;0,00;0,00;1.400,25;0,00;0;0,00;1.400,25
948;2015;40;3640;11903;125;E03;186;0;0,00;0,00;0,00;0,00;0,00;5.043,32;0,00;0;0,00;5.043,32
949;2015;40;3640;11906;###;E03;186;6700;0,00;0,00;6.700,00;0,00;0,00;5.899,82;0,00;0;0,00;5.899,82
950;2015;40;3640;11906;000;E03;186;6700;0,00;0,00;6.700,00;0,00;0,00;0,00;0,00;0;0,00;0,00
951;2015;40;3640;11906;101;E03;186;0;0,00;0,00;0,00;0,00;0,00;737,52;0,00;0;0,00;737,52
952;2015;40;3640;11906;103;E03;186;0;0,00;0,00;0,00;0,00;0,00;583,85;0,00;0;0,00;583,85
953;2015;40;3640;11906;105;E03;186;0;0,00;0,00;0,00;0,00;0,00;638,00;0,00;0;0,00;638,00
954;2015;40;3640;11906;114;E03;186;0;0,00;0,00;0,00;0,00;0,00;2.911,90;0,00;0;0,00;2.911,90
955;2015;40;3640;11906;118;E03;186;0;0,00;0,00;0,00;0,00;0,00;224,25;0,00;0;0,00;224,25
956;2015;40;3640;11906;125;E03;186;0;0,00;0,00;0,00;0,00;0,00;804,30;0,00;0;0,00;804,30
957;2015;40;3640;11979;###;E03;186;1000;0,00;0,00;1.000,00;0,00;0,00;413,45;0,00;0;0,00;413,45
958;2015;40;3640;11979;000;E03;186;1000;0,00;0,00;1.000,00;0,00;0,00;413,45;0,00;0;0,00;413,45
959;2015;40;3640;42201;###;;186;34100;0,00;0,00;34.100,00;0,00;34.100,00;31.110,39;31.110,39;0;2.989,61;31.110,39
960;2015;40;3640;42201;000;;186;34100;0,00;0,00;34.100,00;0,00;34.100,00;31.110,39;31.110,39;0;2.989,61;31.110,39
961;2015;40;3640;42701;###;;186;5000;0,00;0,00;5.000,00;0,00;5.000,00;3.348,20;4.758,20;0;241,80;3.348,20
962;2015;40;3640;42701;000;;186;5000;0,00;0,00;5.000,00;0,00;5.000,00;3.348,20;4.758,20;0;241,80;3.348,20
963;2015;40;3640;42801;###;;186;2037000;0,00;0,00;2.037.000,00;0,00;2.037.000,00;1.872.096,00;1.872.096,00;0;164.904,00;1.872.096,00
964;2015;40;3640;42801;000;;186;2037000;0,00;0,00;2.037.000,00;0,00;2.037.000,00;1.872.096,00;1.872.096,00;0;164.904,00;1.872.096,00
965;2015;40;3640;42821;###;;186;115000;0,00;0,00;115.000,00;0,00;115.000,00;106.594,19;106.594,19;0;8.405,81;106.594,19
966;2015;40;3640;42821;000;;186;115000;0,00;0,00;115.000,00;0,00;115.000,00;106.594,19;106.594,19;0;8.405,81;106.594,19
967;2015;40;3640;44100;###;;186;1900;0,00;0,00;1.900,00;0,00;1.900,00;1.048,80;1.048,80;0;851,20;1.048,80
968;2015;40;3640;44100;000;;186;1900;0,00;0,00;1.900,00;0,00;1.900,00;1.048,80;1.048,80;0;851,20;1.048,80
969;2015;40;3640;51101;###;A09;186;7000;0,00;0,00;7.000,00;0,00;7.000,00;6.530,82;6.674,29;0;325,71;6.530,82
970;2015;40;3640;51101;000;A09;186;7000;0,00;-4.690,92;2.309,08;0,00;2.309,08;1.973,10;2.116,57;0;192,51;1.973,10
971;2015;40;3640;51101;200;A09;186;0;0,00;4.690,92;4.690,92;0,00;4.690,92;4.557,72;4.557,72;0;133,20;4.557,72
972;2015;40;3640;51111;###;A09;186;1800;0,00;0,00;1.800,00;0,00;1.800,00;1.070,31;1.070,31;0;729,69;1.070,31
973;2015;40;3640;51111;000;A09;186;1800;0,00;0,00;1.800,00;0,00;1.800,00;1.070,31;1.070,31;0;729,69;1.070,31
974;2015;40;3640;51136;###;A09;186;4200;0,00;-500,00;3.700,00;0,00;3.700,00;3.096,70;3.096,70;0;603,30;2.681,44
975;2015;40;3640;51136;000;A09;186;4200;0,00;-500,00;3.700,00;0,00;3.700,00;3.096,70;3.096,70;0;603,30;2.681,44
976;2015;40;3640;51140;###;A05;186;30000;0,00;0,00;30.000,00;0,00;30.000,00;6.821,17;6.821,17;0;23.178,83;6.472,90
977;2015;40;3640;51140;000;A05;186;30000;0,00;-429,92;29.570,08;0,00;29.570,08;6.391,25;6.391,25;0;23.178,83;6.391,25
978;2015;40;3640;51140;353;A05;186;0;0,00;429,92;429,92;0,00;429,92;429,92;429,92;0;0,00;81,65
979;2015;40;3640;51143;###;A05;186;4100;0,00;-500,00;3.600,00;0,00;3.600,00;112,96;112,96;0;3.487,04;112,96
980;2015;40;3640;51143;000;A05;186;4100;0,00;-500,00;3.600,00;0,00;3.600,00;112,96;112,96;0;3.487,04;112,96
981;2015;40;3640;51190;###;A10;186;0;312,66;0,00;312,66;0,00;312,66;312,66;312,66;0;0,00;312,66
982;2015;40;3640;51190;000;A10;186;0;312,66;0,00;312,66;0,00;312,66;312,66;312,66;0;0,00;312,66
983;2015;40;3640;51701;###;A08;186;72700;0,00;9.000,00;81.700,00;0,00;81.700,00;72.654,85;81.495,29;0;204,71;71.822,70
984;2015;40;3640;51701;000;A08;186;72700;0,00;-17.236,48;55.463,52;0,00;55.463,52;46.425,87;55.266,31;0;197,21;45.593,72
985;2015;40;3640;51701;370;A08;186;0;0,00;30,24;30,24;0,00;30,24;22,74;22,74;0;7,50;22,74
986;2015;40;3640;51701;371;A08;186;0;0,00;23.770,44;23.770,44;0,00;23.770,44;23.770,44;23.770,44;0;0,00;23.770,44
987;2015;40;3640;51701;376;A08;186;0;0,00;2.435,80;2.435,80;0,00;2.435,80;2.435,80;2.435,80;0;0,00;2.435,80
988;2015;40;3640;51801;###;A08;186;411000;0,00;-14.000,00;397.000,00;0,00;397.000,00;387.871,92;387.871,92;0;9.128,08;353.707,67
989;2015;40;3640;51801;000;A08;186;411000;0,00;-14.000,00;397.000,00;0,00;397.000,00;387.871,92;387.871,92;0;9.128,08;353.707,67
990;2015;40;3640;51900;###;A02;186;0;0,00;21.000,00;21.000,00;0,00;21.000,00;953,02;19.076,86;0;1.923,14;544,77
991;2015;40;3640;51900;000;A02;186;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
992;2015;40;3640;51900;350;A02;186;0;0,00;21.000,00;21.000,00;0,00;21.000,00;953,02;19.076,86;0;1.923,14;544,77
993;2015;40;3640;51910;###;A02;186;1000;0,00;0,00;1.000,00;0,00;1.000,00;120,32;120,32;0;879,68;120,32
994;2015;40;3640;51910;000;A02;186;1000;0,00;0,00;1.000,00;0,00;1.000,00;120,32;120,32;0;879,68;120,32
995;2015;40;3640;52306;###;A09;186;270000;0,00;0,00;270.000,00;0,00;270.000,00;261.798,73;270.000,00;0;0,00;261.644,99
996;2015;40;3640;52306;000;A09;186;270000;0,00;0,00;270.000,00;0,00;270.000,00;261.798,73;270.000,00;0;0,00;261.644,99
997;2015;40;3640;52511;###;A09;186;1000;0,00;620,00;1.620,00;0,00;1.620,00;1.620,00;1.620,00;0;0,00;1.620,00
998;2015;40;3640;52511;000;A09;186;1000;0,00;620,00;1.620,00;0,00;1.620,00;1.620,00;1.620,00;0;0,00;1.620,00
999;2015;40;3640;52536;###;A09;186;2500;0,00;-2.388,92;111,08;0,00;111,08;0,00;0,00;0;111,08;0,00
1000;2015;40;3640;52536;000;A09;186;2500;0,00;-2.388,92;111,08;0,00;111,08;0,00;0,00;0;111,08;0,00
1001;2015;40;3640;53110;###;A09;186;2000;0,00;0,00;2.000,00;0,00;2.000,00;0,00;0,00;0;2.000,00;0,00
1002;2015;40;3640;53110;000;A09;186;2000;0,00;0,00;2.000,00;0,00;2.000,00;0,00;0,00;0;2.000,00;0,00
1003;2015;40;3640;54060;###;A09;186;2600;0,00;-150,00;2.450,00;0,00;2.450,00;2.120,29;2.289,10;0;160,90;2.120,29
1004;2015;40;3640;54060;000;A09;186;2600;0,00;-150,00;2.450,00;0,00;2.450,00;2.120,29;2.289,10;0;160,90;2.120,29
1005;2015;40;3640;54079;###;A09;186;1300;0,00;-555,21;744,79;0,00;744,79;662,87;662,87;0;81,92;662,87
1006;2015;40;3640;54079;000;A09;186;1300;0,00;-555,21;744,79;0,00;744,79;662,87;662,87;0;81,92;662,87
