Zähler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;Verfügungsbeschränkung;Verfügbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;Verfügbare Mittel;Ist
2728;2015;40;4042;67145;141;T;265;0;0,00;0,00;0,00;0,00;0,00;1.099.070,22;1.099.070,22;0;-1.099.070,22;1.065.651,26
2729;2015;40;4042;67149;###;T;265;4000000;0,00;986.000,00;4.986.000,00;0,00;4.986.000,00;4.205.973,22;4.205.973,22;0;780.026,78;4.131.190,26
2730;2015;40;4042;67149;000;T;265;4000000;0,00;986.000,00;4.986.000,00;0,00;4.986.000,00;4.205.973,22;4.205.973,22;0;780.026,78;4.131.190,26
2731;2015;40;4042;67153;###;T;265;3300000;0,00;0,00;3.300.000,00;0,00;3.300.000,00;2.796.589,56;2.796.589,56;0;503.410,44;2.700.522,84
2732;2015;40;4042;67153;000;T;265;3300000;0,00;0,00;3.300.000,00;0,00;3.300.000,00;0,00;0,00;0;3.300.000,00;0,00
2733;2015;40;4042;67153;110;T;265;0;0,00;0,00;0,00;0,00;0,00;12.095,38;12.095,38;0;-12.095,38;11.092,23
2734;2015;40;4042;67153;111;T;265;0;0,00;0,00;0,00;0,00;0,00;450.135,84;450.135,84;0;-450.135,84;447.441,65
2735;2015;40;4042;67153;112;T;265;0;0,00;0,00;0,00;0,00;0,00;472.485,87;472.485,87;0;-472.485,87;467.307,95
2736;2015;40;4042;67153;113;T;265;0;0,00;0,00;0,00;0,00;0,00;46.691,90;46.691,90;0;-46.691,90;44.342,52
2737;2015;40;4042;67153;114;T;265;0;0,00;0,00;0,00;0,00;0,00;1.758.543,65;1.758.543,65;0;-1.758.543,65;1.678.657,02
2738;2015;40;4042;67153;115;T;265;0;0,00;0,00;0,00;0,00;0,00;50.413,42;50.413,42;0;-50.413,42;45.919,51
2739;2015;40;4042;67153;140;T;265;0;0,00;0,00;0,00;0,00;0,00;5.198,30;5.198,30;0;-5.198,30;4.829,96
2740;2015;40;4042;67153;150;T;265;0;0,00;0,00;0,00;0,00;0,00;880,00;880,00;0;-880,00;800,00
2741;2015;40;4042;67153;151;T;265;0;0,00;0,00;0,00;0,00;0,00;145,20;145,20;0;-145,20;132,00
2742;2015;40;4042;67156;###;T;265;1900000;0,00;500.000,00;2.400.000,00;0,00;2.400.000,00;2.106.781,69;2.106.781,69;0;293.218,31;2.004.678,61
2743;2015;40;4042;67156;000;T;265;1900000;0,00;500.000,00;2.400.000,00;0,00;2.400.000,00;0,00;0,00;0;2.400.000,00;0,00
2744;2015;40;4042;67156;120;T;265;0;0,00;0,00;0,00;0,00;0,00;1.994.177,29;1.994.177,29;0;-1.994.177,29;1.906.823,21
2745;2015;40;4042;67156;122;T;265;0;0,00;0,00;0,00;0,00;0,00;112.604,40;112.604,40;0;-112.604,40;97.855,40
2746;2015;40;4042;67158;###;T;265;600000;0,00;300.000,00;900.000,00;0,00;900.000,00;875.314,55;875.314,55;0;24.685,45;859.513,26
2747;2015;40;4042;67158;000;T;265;600000;0,00;300.000,00;900.000,00;0,00;900.000,00;0,00;0,00;0;900.000,00;0,00
2748;2015;40;4042;67158;171;T;265;0;0,00;0,00;0,00;0,00;0,00;592.625,80;592.625,80;0;-592.625,80;580.392,85
2749;2015;40;4042;67158;176;T;265;0;0,00;0,00;0,00;0,00;0,00;282.688,75;282.688,75;0;-282.688,75;279.120,41
2750;2015;40;4042;67160;###;T;265;395000;0,00;1.343,25;396.343,25;0,00;396.343,25;396.235,79;396.235,79;0;107,46;376.519,07
2751;2015;40;4042;67160;000;T;265;395000;0,00;1.343,25;396.343,25;0,00;396.343,25;396.235,79;396.235,79;0;107,46;376.519,07
2752;2015;40;4042;67176;###;T;265;120000;0,00;80.000,00;200.000,00;0,00;200.000,00;155.102,68;155.102,68;0;44.897,32;154.003,82
2753;2015;40;4042;67176;000;T;265;120000;0,00;80.000,00;200.000,00;0,00;200.000,00;155.102,68;155.102,68;0;44.897,32;154.003,82
2754;2015;40;4042;67178;###;T;265;61000;0,00;-40.000,00;21.000,00;0,00;21.000,00;20.081,90;20.081,90;0;918,10;19.582,01
2755;2015;40;4042;67178;000;T;265;61000;0,00;-40.000,00;21.000,00;0,00;21.000,00;0,00;0,00;0;21.000,00;0,00
2756;2015;40;4042;67178;191;T;265;0;0,00;0,00;0,00;0,00;0,00;20.081,90;20.081,90;0;-20.081,90;19.582,01
2757;2015;40;4042;67182;###;T;265;3000000;0,00;900.000,00;3.900.000,00;0,00;3.900.000,00;3.353.306,20;3.353.306,20;0;546.693,80;3.235.520,89
2758;2015;40;4042;67182;000;T;265;3000000;0,00;900.000,00;3.900.000,00;0,00;3.900.000,00;0,00;0,00;0;3.900.000,00;0,00
2759;2015;40;4042;67182;114;T;265;0;0,00;0,00;0,00;0,00;0,00;3.353.306,20;3.353.306,20;0;-3.353.306,20;3.235.520,89
2760;2015;40;4042;67184;###;T;265;12000000;0,00;1.397.800,00;13.397.800,00;0,00;13.397.800,00;12.809.152,90;12.809.152,90;0;588.647,10;12.271.587,12
2761;2015;40;4042;67184;000;T;265;12000000;0,00;1.397.800,00;13.397.800,00;0,00;13.397.800,00;0,00;0,00;0;13.397.800,00;0,00
2762;2015;40;4042;67184;180;T;265;0;0,00;0,00;0,00;0,00;0,00;7.410.124,50;7.410.124,50;0;-7.410.124,50;7.129.828,82
2763;2015;40;4042;67184;181;T;265;0;0,00;0,00;0,00;0,00;0,00;247.722,46;247.722,46;0;-247.722,46;243.861,06
2764;2015;40;4042;67184;182;T;265;0;0,00;0,00;0,00;0,00;0,00;4.856.580,42;4.856.580,42;0;-4.856.580,42;4.614.762,87
2765;2015;40;4042;67184;183;T;265;0;0,00;0,00;0,00;0,00;0,00;276.287,14;276.287,14;0;-276.287,14;264.695,99
2766;2015;40;4042;67184;184;T;265;0;0,00;0,00;0,00;0,00;0,00;18.438,38;18.438,38;0;-18.438,38;18.438,38
2767;2015;40;4042;67186;###;T;265;344000;0,00;100.000,00;444.000,00;0,00;444.000,00;416.339,17;416.339,17;0;27.660,83;405.324,25
2768;2015;40;4042;67186;000;T;265;344000;0,00;100.000,00;444.000,00;0,00;444.000,00;416.339,17;416.339,17;0;27.660,83;405.324,25
2769;2015;40;4042;67187;###;T;265;1400000;0,00;0,00;1.400.000,00;0,00;1.400.000,00;1.260.424,53;1.260.424,53;0;139.575,47;1.242.684,90
2770;2015;40;4042;67187;000;T;265;1400000;0,00;0,00;1.400.000,00;0,00;1.400.000,00;1.260.424,53;1.260.424,53;0;139.575,47;1.242.684,90
2771;2015;40;4043;11201;###;E03;219;13000;0,00;0,00;13.000,00;0,00;0,00;52.579,76;0,00;0;0,00;14.686,01
2772;2015;40;4043;11201;000;E03;219;13000;0,00;0,00;13.000,00;0,00;0,00;52.579,76;0,00;0;0,00;14.686,01
2773;2015;40;4043;28232;###;E03;219;2000;0,00;0,00;2.000,00;0,00;0,00;6.624,52;0,00;0;0,00;210,00
2774;2015;40;4043;28232;000;E03;219;2000;0,00;0,00;2.000,00;0,00;0,00;6.624,52;0,00;0;0,00;210,00
2775;2015;40;4043;42201;###;;219;107000;0,00;0,00;107.000,00;0,00;107.000,00;98.785,23;98.785,23;0;8.214,77;98.785,23
2776;2015;40;4043;42201;000;;219;107000;0,00;0,00;107.000,00;0,00;107.000,00;98.785,23;98.785,23;0;8.214,77;98.785,23
2777;2015;40;4043;42801;###;;219;945000;0,00;0,00;945.000,00;0,00;945.000,00;847.371,02;847.371,02;0;97.628,98;847.371,02
2778;2015;40;4043;42801;000;;219;945000;0,00;0,00;945.000,00;0,00;945.000,00;847.371,02;847.371,02;0;97.628,98;847.371,02
2779;2015;40;4043;42811;###;;219;0;0,00;32.200,00;32.200,00;0,00;32.200,00;11.220,82;11.220,82;0;20.979,18;11.220,82
2780;2015;40;4043;42811;000;;219;0;0,00;32.200,00;32.200,00;0,00;32.200,00;11.220,82;11.220,82;0;20.979,18;11.220,82
2781;2015;40;4043;44100;###;;219;18800;0,00;0,00;18.800,00;0,00;18.800,00;9.262,07;9.262,07;0;9.537,93;9.262,07
2782;2015;40;4043;44100;000;;219;18800;0,00;0,00;18.800,00;0,00;18.800,00;7.146,17;7.146,17;0;11.653,83;7.146,17
2783;2015;40;4043;44100;100;;219;0;0,00;0,00;0,00;0,00;0,00;2.115,90;2.115,90;0;-2.115,90;2.115,90
2784;2015;40;4043;68435;###;T;266;150000;0,00;-50.000,00;100.000,00;0,00;100.000,00;92.620,34;92.620,34;0;7.379,66;88.487,71
2785;2015;40;4043;68435;000;T;266;150000;0,00;-50.000,00;100.000,00;0,00;100.000,00;0,00;0,00;0;100.000,00;0,00
2786;2015;40;4043;68435;100;T;266;0;0,00;0,00;0,00;0,00;0,00;2.098,80;2.098,80;0;-2.098,80;1.888,32
2787;2015;40;4043;68435;102;T;266;0;0,00;0,00;0,00;0,00;0,00;41.431,02;41.431,02;0;-41.431,02;39.337,70
2788;2015;40;4043;68435;103;T;266;0;0,00;0,00;0,00;0,00;0,00;17.731,31;17.731,31;0;-17.731,31;16.678,91
2789;2015;40;4043;68435;104;T;266;0;0,00;0,00;0,00;0,00;0,00;8.456,51;8.456,51;0;-8.456,51;8.074,73
2790;2015;40;4043;68435;105;T;266;0;0,00;0,00;0,00;0,00;0,00;7.486,67;7.486,67;0;-7.486,67;7.486,67
2791;2015;40;4043;68435;108;T;266;0;0,00;0,00;0,00;0,00;0,00;2.037,96;2.037,96;0;-2.037,96;2.037,96
2792;2015;40;4043;68435;109;T;266;0;0,00;0,00;0,00;0,00;0,00;6.174,92;6.174,92;0;-6.174,92;6.174,92
2793;2015;40;4043;68435;112;T;266;0;0,00;0,00;0,00;0,00;0,00;5.498,75;5.498,75;0;-5.498,75;5.498,75
2794;2015;40;4043;68435;113;T;266;0;0,00;0,00;0,00;0,00;0,00;1.704,40;1.704,40;0;-1.704,40;1.309,75
2795;2015;40;4044;11936;###;E04;281;1200;0,00;0,00;1.200,00;0,00;0,00;22.236,53;0,00;0;0,00;3.728,29
2796;2015;40;4044;11936;000;E04;281;1200;0,00;0,00;1.200,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2797;2015;40;4044;11936;152;E04;281;0;0,00;0,00;0,00;0,00;0,00;7.694,57;0,00;0;0,00;1.711,33
2798;2015;40;4044;11936;153;E04;281;0;0,00;0,00;0,00;0,00;0,00;12.525,00;0,00;0;0,00;0,00
2799;2015;40;4044;11936;154;E04;281;0;0,00;0,00;0,00;0,00;0,00;2.016,96;0,00;0;0,00;2.016,96
2800;2015;40;4044;16212;###;E04;285;1000;0,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2801;2015;40;4044;16212;000;E04;285;1000;0,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2802;2015;40;4044;18212;###;E04;285;5000;0,00;0,00;5.000,00;0,00;0,00;23.899,59;0,00;0;0,00;990,00
2803;2015;40;4044;18212;000;E04;285;5000;0,00;0,00;5.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2804;2015;40;4044;18212;152;E04;285;0;0,00;0,00;0,00;0,00;0,00;23.899,59;0,00;0;0,00;990,00
2805;2015;40;4044;28112;###;E04;281;4000;0,00;0,00;4.000,00;0,00;0,00;37.103,01;0,00;0;0,00;2.024,46
2806;2015;40;4044;28112;000;E04;281;4000;0,00;0,00;4.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2807;2015;40;4044;28112;152;E04;281;0;0,00;0,00;0,00;0,00;0,00;37.103,01;0,00;0;0,00;2.024,46
2808;2015;40;4044;28113;###;E04;281;10000;0,00;0,00;10.000,00;0,00;0,00;105.890,98;0,00;0;0,00;9.115,47
2809;2015;40;4044;28113;000;E04;281;10000;0,00;0,00;10.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2810;2015;40;4044;28113;152;E04;281;0;0,00;0,00;0,00;0,00;0,00;105.890,98;0,00;0;0,00;9.115,47
2811;2015;40;4044;28120;###;E04;281;8000;0,00;0,00;8.000,00;0,00;0,00;13.057,29;0,00;0;0,00;13.057,29
2812;2015;40;4044;28120;000;E04;281;8000;0,00;0,00;8.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2813;2015;40;4044;28120;154;E04;281;0;0,00;0,00;0,00;0,00;0,00;13.057,29;0,00;0;0,00;13.057,29
2814;2015;40;4044;28122;###;E04;281;16000;0,00;0,00;16.000,00;0,00;0,00;6.821,62;0,00;0;0,00;1.553,79
2815;2015;40;4044;28122;000;E04;281;16000;0,00;0,00;16.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2816;2015;40;4044;28122;152;E04;281;0;0,00;0,00;0,00;0,00;0,00;5.921,62;0,00;0;0,00;653,79
2817;2015;40;4044;28122;154;E04;281;0;0,00;0,00;0,00;0,00;0,00;900,00;0,00;0;0,00;900,00
2818;2015;40;4044;42201;###;;219;64000;0,00;0,00;64.000,00;0,00;64.000,00;71.768,11;71.768,11;0;-7.768,11;71.768,11
2819;2015;40;4044;42201;000;;219;64000;0,00;0,00;64.000,00;0,00;64.000,00;71.768,11;71.768,11;0;-7.768,11;71.768,11
2820;2015;40;4044;42801;###;;219;228000;0,00;0,00;228.000,00;0,00;228.000,00;139.099,31;139.099,31;0;88.900,69;139.099,31
2821;2015;40;4044;42801;000;;219;228000;0,00;0,00;228.000,00;0,00;228.000,00;139.099,31;139.099,31;0;88.900,69;139.099,31
2822;2015;40;4044;44100;###;;219;4700;0,00;0,00;4.700,00;0,00;4.700,00;10.085,16;10.085,16;0;-5.385,16;9.247,51
2823;2015;40;4044;44100;000;;219;4700;0,00;0,00;4.700,00;0,00;4.700,00;10.085,16;10.085,16;0;-5.385,16;9.247,51
2824;2015;40;4044;67126;###;T;283;750000;0,00;196.000,00;946.000,00;0,00;946.000,00;837.178,52;837.178,52;0;108.821,48;837.178,52
2825;2015;40;4044;67126;000;T;283;750000;0,00;196.000,00;946.000,00;0,00;946.000,00;0,00;0,00;0;946.000,00;0,00
2826;2015;40;4044;67126;446;T;283;0;0,00;0,00;0,00;0,00;0,00;640.835,54;640.835,54;0;-640.835,54;640.835,54
2827;2015;40;4044;67126;450;T;283;0;0,00;0,00;0,00;0,00;0,00;7.386,33;7.386,33;0;-7.386,33;7.386,33
2828;2015;40;4044;67126;455;T;283;0;0,00;0,00;0,00;0,00;0,00;110.965,38;110.965,38;0;-110.965,38;110.965,38
2829;2015;40;4044;67126;465;T;283;0;0,00;0,00;0,00;0,00;0,00;67.388,01;67.388,01;0;-67.388,01;67.388,01
2830;2015;40;4044;67126;493;T;283;0;0,00;0,00;0,00;0,00;0,00;5.857,50;5.857,50;0;-5.857,50;5.857,50
2831;2015;40;4044;67126;498;T;283;0;0,00;0,00;0,00;0,00;0,00;4.745,76;4.745,76;0;-4.745,76;4.745,76
2832;2015;40;4044;68107;###;Z;281;0;0,00;4.000,00;4.000,00;0,00;4.000,00;2.868,00;2.868,00;0;1.132,00;2.868,00
2833;2015;40;4044;68107;000;Z;281;0;0,00;4.000,00;4.000,00;0,00;4.000,00;0,00;0,00;0;4.000,00;0,00
2834;2015;40;4044;68107;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;2.868,00;2.868,00;0;-2.868,00;2.868,00
2835;2015;40;4044;68128;###;T;284;52800;0,00;-41.000,00;11.800,00;0,00;11.800,00;10.252,54;10.252,54;0;1.547,46;10.252,54
2836;2015;40;4044;68128;000;T;284;52800;0,00;-41.000,00;11.800,00;0,00;11.800,00;0,00;0,00;0;11.800,00;0,00
2837;2015;40;4044;68128;610;T;284;0;0,00;0,00;0,00;0,00;0,00;2.684,00;2.684,00;0;-2.684,00;2.684,00
2838;2015;40;4044;68128;812;T;284;0;0,00;0,00;0,00;0,00;0,00;7.328,54;7.328,54;0;-7.328,54;7.328,54
2839;2015;40;4044;68128;817;T;284;0;0,00;0,00;0,00;0,00;0,00;240,00;240,00;0;-240,00;240,00
2840;2015;40;4044;68146;###;Z;290;37000;0,00;0,00;37.000,00;0,00;37.000,00;35.179,65;35.179,65;0;1.820,35;35.179,65
2841;2015;40;4044;68146;000;Z;290;37000;0,00;0,00;37.000,00;0,00;37.000,00;35.179,65;35.179,65;0;1.820,35;35.179,65
2842;2015;40;4044;68167;###;Z;290;33000;0,00;5.000,00;38.000,00;0,00;38.000,00;37.640,25;37.640,25;0;359,75;37.640,25
2843;2015;40;4044;68167;000;Z;290;33000;0,00;5.000,00;38.000,00;0,00;38.000,00;37.640,25;37.640,25;0;359,75;37.640,25
2844;2015;40;4044;68187;###;Z;290;2000;0,00;0,00;2.000,00;0,00;2.000,00;829,90;829,90;0;1.170,10;829,90
2845;2015;40;4044;68187;000;Z;290;2000;0,00;0,00;2.000,00;0,00;2.000,00;829,90;829,90;0;1.170,10;829,90
2846;2015;40;4045;11936;###;E04;281;1000;0,00;0,00;1.000,00;0,00;0,00;82,88;0,00;0;0,00;82,88
2847;2015;40;4045;11936;000;E04;281;1000;0,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2848;2015;40;4045;11936;154;E04;281;0;0,00;0,00;0,00;0,00;0,00;82,88;0,00;0;0,00;82,88
2849;2015;40;4045;23602;###;E04;281;180000;0,00;0,00;180.000,00;0,00;0,00;190.935,22;0,00;0;0,00;147.858,01
2850;2015;40;4045;23602;000;E04;281;180000;0,00;0,00;180.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2851;2015;40;4045;23602;153;E04;281;0;0,00;0,00;0,00;0,00;0,00;2.357,00;0,00;0;0,00;2.140,00
2852;2015;40;4045;23602;154;E04;281;0;0,00;0,00;0,00;0,00;0,00;188.578,22;0,00;0;0,00;145.718,01
2853;2015;40;4045;28113;###;E04;281;6000;0,00;0,00;6.000,00;0,00;0,00;76.401,58;0,00;0;0,00;11.963,68
2854;2015;40;4045;28113;000;E04;281;6000;0,00;0,00;6.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2855;2015;40;4045;28113;154;E04;281;0;0,00;0,00;0,00;0,00;0,00;76.401,58;0,00;0;0,00;11.963,68
2856;2015;40;4045;28114;###;E04;281;230000;0,00;0,00;230.000,00;0,00;0,00;70.793,83;0,00;0;0,00;70.793,83
2857;2015;40;4045;28114;000;E04;281;230000;0,00;0,00;230.000,00;0,00;0,00;70.793,83;0,00;0;0,00;70.793,83
2858;2015;40;4045;28120;###;E04;281;0;0,00;0,00;0,00;0,00;0,00;59.948,00;0,00;0;0,00;59.948,00
2859;2015;40;4045;28120;154;E04;281;0;0,00;0,00;0,00;0,00;0,00;59.948,00;0,00;0;0,00;59.948,00
2860;2015;40;4045;28122;###;E04;281;2000;0,00;0,00;2.000,00;0,00;0,00;6.698,72;0,00;0;0,00;537,99
2861;2015;40;4045;28122;000;E04;281;2000;0,00;0,00;2.000,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2862;2015;40;4045;28122;154;E04;281;0;0,00;0,00;0,00;0,00;0,00;6.698,72;0,00;0;0,00;537,99
2863;2015;40;4045;28135;###;E04;284;115000;0,00;0,00;115.000,00;0,00;0,00;175.990,69;0,00;0;0,00;133.914,65
2864;2015;40;4045;28135;000;E04;284;115000;0,00;0,00;115.000,00;0,00;0,00;175.990,69;0,00;0;0,00;133.914,65
2865;2015;40;4045;67116;###;T;284;50000;0,00;145.000,00;195.000,00;0,00;195.000,00;123.153,23;123.153,23;0;71.846,77;123.153,23
2866;2015;40;4045;67116;000;T;284;50000;0,00;145.000,00;195.000,00;0,00;195.000,00;0,00;0,00;0;195.000,00;0,00
2867;2015;40;4045;67116;520;T;284;0;0,00;0,00;0,00;0,00;0,00;108.190,69;108.190,69;0;-108.190,69;108.190,69
2868;2015;40;4045;67116;620;T;284;0;0,00;0,00;0,00;0,00;0,00;2.738,78;2.738,78;0;-2.738,78;2.738,78
2869;2015;40;4045;67116;820;T;284;0;0,00;0,00;0,00;0,00;0,00;12.223,76;12.223,76;0;-12.223,76;12.223,76
2870;2015;40;4045;67126;###;T;283;4000000;0,00;672.800,00;4.672.800,00;0,00;4.672.800,00;4.002.193,42;4.002.193,42;0;670.606,58;4.002.193,42
2871;2015;40;4045;67126;000;T;283;4000000;0,00;672.800,00;4.672.800,00;0,00;4.672.800,00;0,00;0,00;0;4.672.800,00;0,00
2872;2015;40;4045;67126;465;T;283;0;0,00;0,00;0,00;0,00;0,00;1.502,80;1.502,80;0;-1.502,80;1.502,80
2873;2015;40;4045;67126;475;T;283;0;0,00;0,00;0,00;0,00;0,00;18.280,15;18.280,15;0;-18.280,15;18.280,15
2874;2015;40;4045;67126;476;T;283;0;0,00;0,00;0,00;0,00;0,00;126.912,14;126.912,14;0;-126.912,14;126.912,14
2875;2015;40;4045;67126;479;T;283;0;0,00;0,00;0,00;0,00;0,00;1.927,08;1.927,08;0;-1.927,08;1.927,08
2876;2015;40;4045;67126;486;T;283;0;0,00;0,00;0,00;0,00;0,00;3.767.358,19;3.767.358,19;0;-3.767.358,19;3.767.358,19
2877;2015;40;4045;67126;498;T;283;0;0,00;0,00;0,00;0,00;0,00;86.213,06;86.213,06;0;-86.213,06;86.213,06
2878;2015;40;4045;68107;###;Z;281;600000;0,00;0,00;600.000,00;0,00;600.000,00;550.442,08;550.442,08;0;49.557,92;550.442,08
2879;2015;40;4045;68107;000;Z;281;600000;0,00;0,00;600.000,00;0,00;600.000,00;0,00;0,00;0;600.000,00;0,00
2880;2015;40;4045;68107;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;548.329,62;548.329,62;0;-548.329,62;548.329,62
2881;2015;40;4045;68107;103;Z;281;0;0,00;0,00;0,00;0,00;0,00;2.112,46;2.112,46;0;-2.112,46;2.112,46
2882;2015;40;4045;68134;###;Z;281;31000;0,00;0,00;31.000,00;0,00;31.000,00;27.795,25;27.795,25;0;3.204,75;27.795,25
2883;2015;40;4045;68134;000;Z;281;31000;0,00;0,00;31.000,00;0,00;31.000,00;27.795,25;27.795,25;0;3.204,75;27.795,25
2884;2015;40;4045;68135;###;Z;281;10000;0,00;2.000,00;12.000,00;0,00;12.000,00;9.932,88;9.932,88;0;2.067,12;9.932,88
2885;2015;40;4045;68135;000;Z;281;10000;0,00;2.000,00;12.000,00;0,00;12.000,00;0,00;0,00;0;12.000,00;0,00
2886;2015;40;4045;68135;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;9.932,88;9.932,88;0;-9.932,88;9.932,88
2887;2015;40;4045;68146;###;Z;290;7000;0,00;-3.000,00;4.000,00;0,00;4.000,00;2.845,16;2.845,16;0;1.154,84;2.845,16
2888;2015;40;4045;68146;000;Z;290;7000;0,00;-3.000,00;4.000,00;0,00;4.000,00;2.845,16;2.845,16;0;1.154,84;2.845,16
2889;2015;40;4045;68149;###;Z;281;20000;0,00;0,00;20.000,00;0,00;20.000,00;16.951,50;16.951,50;0;3.048,50;16.951,50
2890;2015;40;4045;68149;000;Z;281;20000;0,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0;20.000,00;0,00
2891;2015;40;4045;68149;100;Z;281;0;0,00;0,00;0,00;0,00;0,00;16.951,50;16.951,50;0;-16.951,50;16.951,50
2892;2015;40;4045;68167;###;Z;290;4000;0,00;-4.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2893;2015;40;4045;68167;000;Z;290;4000;0,00;-4.000,00;0,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2894;2015;40;4045;68468;###;Z;253;1000;0,00;0,00;1.000,00;0,00;1.000,00;390,00;390,00;0;610,00;390,00
2895;2015;40;4045;68468;000;Z;253;1000;0,00;0,00;1.000,00;0,00;1.000,00;390,00;390,00;0;610,00;390,00
2896;2015;40;4100;11111;###;E03;314;75800;0,00;40.600,00;116.400,00;0,00;0,00;93.480,92;0,00;0;0,00;83.392,32
2897;2015;40;4100;11111;000;E03;314;75800;0,00;40.600,00;116.400,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2898;2015;40;4100;11111;102;E03;314;0;0,00;0,00;0,00;0,00;0,00;93.480,92;0,00;0;0,00;83.392,32
2899;2015;40;4100;11150;###;E03;314;5800;0,00;4.000,00;9.800,00;0,00;0,00;7.117,95;0,00;0;0,00;4.312,40
2900;2015;40;4100;11150;000;E03;314;5800;0,00;4.000,00;9.800,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2901;2015;40;4100;11150;100;E03;314;0;0,00;0,00;0,00;0,00;0,00;592,00;0,00;0;0,00;191,00
2902;2015;40;4100;11150;120;E03;314;0;0,00;0,00;0,00;0,00;0,00;6.525,95;0,00;0;0,00;4.121,40
2903;2015;40;4100;11190;###;E01;314;0;0,00;0,00;0,00;0,00;0,00;496,89;0,00;0;0,00;496,89
2904;2015;40;4100;11190;000;E01;314;0;0,00;0,00;0,00;0,00;0,00;496,89;0,00;0;0,00;496,89
2905;2015;40;4100;11201;###;E03;314;0;0,00;0,00;0,00;0,00;0,00;10.502,21;0,00;0;0,00;0,00
2906;2015;40;4100;11201;000;E03;314;0;0,00;0,00;0,00;0,00;0,00;10.502,21;0,00;0;0,00;0,00
2907;2015;40;4100;11921;###;E03;314;3800;0,00;6.700,00;10.500,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2908;2015;40;4100;11921;000;E03;314;3800;0,00;6.700,00;10.500,00;0,00;0,00;0,00;0,00;0;0,00;0,00
2909;2015;40;4100;11979;###;E03;314;0;0,00;0,00;0,00;0,00;0,00;82,25;0,00;0;0,00;82,25
2910;2015;40;4100;11979;000;E03;314;0;0,00;0,00;0,00;0,00;0,00;82,25;0,00;0;0,00;82,25
2911;2015;40;4100;28133;###;E03;314;33000;0,00;10.000,00;43.000,00;0,00;0,00;68.892,75;0,00;0;0,00;48.859,20
2912;2015;40;4100;28133;000;E03;314;33000;0,00;10.000,00;43.000,00;0,00;0,00;3.168,62;0,00;0;0,00;155,00
2913;2015;40;4100;28133;100;E03;314;0;0,00;0,00;0,00;0,00;0,00;65.724,13;0,00;0;0,00;48.704,20
2914;2015;40;4100;28290;###;E01;314;0;0,00;0,00;0,00;0,00;0,00;1.232,61;0,00;0;0,00;1.232,61
2915;2015;40;4100;28290;000;E01;314;0;0,00;0,00;0,00;0,00;0,00;1.232,61;0,00;0;0,00;1.232,61
2916;2015;40;4100;38190;###;E00;890;0;0,00;0,00;0,00;0,00;0,00;970,00;0,00;0;0,00;970,00
2917;2015;40;4100;38190;000;E00;890;0;0,00;0,00;0,00;0,00;0,00;970,00;0,00;0;0,00;970,00
2918;2015;40;4100;41201;###;;314;4500;0,00;516,00;5.016,00;0,00;5.016,00;4.598,00;4.598,00;0;418,00;4.598,00
2919;2015;40;4100;41201;000;;314;4500;0,00;516,00;5.016,00;0,00;5.016,00;4.598,00;4.598,00;0;418,00;4.598,00
2920;2015;40;4100;42201;###;;314;1237000;0,00;0,00;1.237.000,00;0,00;1.237.000,00;1.022.510,76;1.022.510,76;0;214.489,24;1.021.979,43
2921;2015;40;4100;42201;000;;314;1237000;0,00;0,00;1.237.000,00;0,00;1.237.000,00;1.022.510,76;1.022.510,76;0;214.489,24;1.021.979,43
2922;2015;40;4100;42701;###;;314;0;0,00;6.750,00;6.750,00;0,00;6.750,00;600,00;600,00;0;6.150,00;600,00
2923;2015;40;4100;42701;000;;314;0;0,00;6.750,00;6.750,00;0,00;6.750,00;0,00;0,00;0;6.750,00;0,00
2924;2015;40;4100;42701;106;;314;0;0,00;0,00;0,00;0,00;0,00;600,00;600,00;0;-600,00;600,00
2925;2015;40;4100;42801;###;;314;3621000;0,00;86.200,00;3.707.200,00;0,00;3.707.200,00;3.098.759,06;3.098.759,06;0;608.440,94;3.098.759,06
